unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT
1693504800,2023/8/31 18:00,BTC/USDT,26327,26386,26209,26294,2.11097492,55505.97455
1693501200,2023/8/31 17:00,BTC/USDT,26243,26399,26123,26332,6.23930659,164293.4211
1693497600,2023/8/31 16:00,BTC/USDT,26906,26921,26219,26235,7.7555304,203466.34
1693494000,2023/8/31 15:00,BTC/USDT,27171,27181,26812,26923,5.91445066,159234.7551
1693490400,2023/8/31 14:00,BTC/USDT,27143,27182,27033,27179,2.65620621,72193.02858
1693486800,2023/8/31 13:00,BTC/USDT,27200,27209,27082,27141,2.28450063,62003.6316
1693483200,2023/8/31 12:00,BTC/USDT,27303,27311,27088,27195,2.86062206,77794.61692
1693479600,2023/8/31 11:00,BTC/USDT,27210,27572,27210,27337,6.43241683,175842.9789
1693476000,2023/8/31 10:00,BTC/USDT,27187,27227,27187,27210,0.38307219,10423.39429
1693472400,2023/8/31 9:00,BTC/USDT,27222,27228,27191,27206,0.85250846,23193.34516
1693468800,2023/8/31 8:00,BTC/USDT,27273,27273,27216,27231,0.77483526,21099.53897
1693465200,2023/8/31 7:00,BTC/USDT,27252,27298,27241,27266,1.10204269,30048.29599
1693461600,2023/8/31 6:00,BTC/USDT,27256,27294,27229,27265,5.38229553,146748.2876
1693458000,2023/8/31 5:00,BTC/USDT,27249,27277,27228,27253,0.80618649,21971.00041
1693454400,2023/8/31 4:00,BTC/USDT,27213,27282,27212,27247,0.8504482,23172.16211
1693450800,2023/8/31 3:00,BTC/USDT,27193,27209,27177,27199,0.78195524,21268.40057
1693447200,2023/8/31 2:00,BTC/USDT,27212,27239,27183,27197,0.4639634,12618.41259
1693443600,2023/8/31 1:00,BTC/USDT,27225,27246,27194,27194,0.8478823,23057.31127
1693440000,2023/8/31 0:00,BTC/USDT,27303,27303,27199,27201,0.43522124,11838.45295
1693436400,2023/8/30 23:00,BTC/USDT,27225,27325,27225,27303,0.95252761,26006.86134
1693432800,2023/8/30 22:00,BTC/USDT,27265,27311,27240,27240,1.10765274,30172.46064
1693429200,2023/8/30 21:00,BTC/USDT,27245,27337,27245,27266,0.73605353,20069.23555
1693425600,2023/8/30 20:00,BTC/USDT,27185,27293,27185,27256,1.41890436,38673.65724
1693422000,2023/8/30 19:00,BTC/USDT,27256,27290,27175,27175,1.25783012,34181.53351
1693418400,2023/8/30 18:00,BTC/USDT,27156,27284,27108,27271,0.95450997,26030.44139
1693414800,2023/8/30 17:00,BTC/USDT,27161,27251,27119,27178,1.97493957,53674.90763
1693411200,2023/8/30 16:00,BTC/USDT,27207,27214,27094,27161,2.68281745,72868.00476
1693407600,2023/8/30 15:00,BTC/USDT,27108,27290,27029,27201,1.957566,53247.75277
1693404000,2023/8/30 14:00,BTC/USDT,27379,27419,27013,27124,6.18527498,167769.3986
1693400400,2023/8/30 13:00,BTC/USDT,27359,27464,27189,27360,6.24244939,170793.4153
1693396800,2023/8/30 12:00,BTC/USDT,27317,27430,27293,27359,1.85839754,50843.8983
1693393200,2023/8/30 11:00,BTC/USDT,27441,27441,27327,27352,0.99349559,27174.09138
1693389600,2023/8/30 10:00,BTC/USDT,27433,27454,27399,27434,1.21018261,33200.14972
1693386000,2023/8/30 9:00,BTC/USDT,27463,27463,27316,27414,2.30327603,63142.00909
1693382400,2023/8/30 8:00,BTC/USDT,27447,27493,27406,27478,0.93473362,25684.61041
1693378800,2023/8/30 7:00,BTC/USDT,27379,27469,27379,27441,0.9679044,26560.26464
1693375200,2023/8/30 6:00,BTC/USDT,27474,27474,27381,27397,0.55875916,15308.32471
1693371600,2023/8/30 5:00,BTC/USDT,27478,27480,27433,27477,0.84830553,23308.89105
1693368000,2023/8/30 4:00,BTC/USDT,27417,27447,27408,27443,0.67946152,18646.46249
1693364400,2023/8/30 3:00,BTC/USDT,27379,27427,27290,27424,0.66600381,18264.48849
1693360800,2023/8/30 2:00,BTC/USDT,27549,27557,27355,27411,2.39268927,65586.00558
1693357200,2023/8/30 1:00,BTC/USDT,27631,27649,27467,27568,1.2307959,33930.58137
1693353600,2023/8/30 0:00,BTC/USDT,27735,27762,27623,27623,0.99501345,27485.25653
1693350000,2023/8/29 23:00,BTC/USDT,27638,27774,27567,27740,1.34500139,37310.33856
1693346400,2023/8/29 22:00,BTC/USDT,27669,27692,27536,27596,0.81482347,22485.86848
1693342800,2023/8/29 21:00,BTC/USDT,27578,27729,27578,27630,2.70025173,74607.9553
1693339200,2023/8/29 20:00,BTC/USDT,27849,27883,27568,27605,4.68001163,129191.721
1693335600,2023/8/29 19:00,BTC/USDT,27966,28005,27828,27862,3.15870461,88007.82784
1693332000,2023/8/29 18:00,BTC/USDT,27905,27998,27831,27978,6.19792295,173405.4883
1693328400,2023/8/29 17:00,BTC/USDT,27981,28049,27791,27897,4.58500906,127907.9977
1693324800,2023/8/29 16:00,BTC/USDT,27444,28126,27373,27992,8.43953385,236239.4315
1693321200,2023/8/29 15:00,BTC/USDT,27517,27540,27271,27428,3.94923466,108319.6083
1693317600,2023/8/29 14:00,BTC/USDT,26070,27675,26070,27492,25.50495161,701182.1297
1693314000,2023/8/29 13:00,BTC/USDT,26049,26049,26009,26039,0.04506479,1173.442067
1693310400,2023/8/29 12:00,BTC/USDT,25969,26020,25969,26017,0.04595217,1195.537607
1693306800,2023/8/29 11:00,BTC/USDT,26003,26003,25974,25988,0.13660797,3550.167924
1693303200,2023/8/29 10:00,BTC/USDT,25924,25979,25924,25973,0.04148384,1077.459776
1693299600,2023/8/29 9:00,BTC/USDT,25961,25979,25961,25975,0.08487426,2204.608904
1693296000,2023/8/29 8:00,BTC/USDT,25984,26002,25966,25972,0.24357574,6326.149119
1693292400,2023/8/29 7:00,BTC/USDT,26009,26023,26005,26023,0.04419583,1150.108084
1693288800,2023/8/29 6:00,BTC/USDT,26058,26058,25999,26001,0.04838477,1258.052405
1693285200,2023/8/29 5:00,BTC/USDT,26061,26073,26046,26065,0.05397267,1406.797644
1693281600,2023/8/29 4:00,BTC/USDT,26087,26087,26068,26068,0.15715846,4096.806735
1693278000,2023/8/29 3:00,BTC/USDT,26082,26093,26071,26093,0.13280866,3465.376365
1693274400,2023/8/29 2:00,BTC/USDT,26103,26103,26103,26103,0.00149033,38.90208399
1693270800,2023/8/29 1:00,BTC/USDT,26143,26200,26100,26100,0.64860384,16928.56022
1693267200,2023/8/29 0:00,BTC/USDT,26109,26164,26101,26154,0.0708552,1853.146901
1693263600,2023/8/28 23:00,BTC/USDT,26049,26115,26049,26115,0.02206716,576.2838834
1693260000,2023/8/28 22:00,BTC/USDT,26014,26061,26014,26061,0.01834272,478.0296259
1693256400,2023/8/28 21:00,BTC/USDT,26002,26004,25955,25955,0.26275604,6819.833018
1693252800,2023/8/28 20:00,BTC/USDT,26009,26009,25977,26003,0.26210741,6815.578982
1693249200,2023/8/28 19:00,BTC/USDT,26147,26147,25960,26000,0.90759451,23597.45726
1693245600,2023/8/28 18:00,BTC/USDT,26175,26175,26175,26175,0,0
1693242000,2023/8/28 17:00,BTC/USDT,26165,26175,26157,26175,1.94636267,50946.04289
1693238400,2023/8/28 16:00,BTC/USDT,26119,26152,26119,26152,0.30993881,8105.519759
1693234800,2023/8/28 15:00,BTC/USDT,26144,26153,26079,26085,0.10961512,2859.310405
1693231200,2023/8/28 14:00,BTC/USDT,26096,26143,26096,26143,0.07647739,1999.348407
1693227600,2023/8/28 13:00,BTC/USDT,26126,26147,26108,26114,1.09997212,28724.67194
1693224000,2023/8/28 12:00,BTC/USDT,26064,26245,26064,26115,0.53424044,13951.68909
1693220400,2023/8/28 11:00,BTC/USDT,25962,25984,25959,25984,0.31661013,8226.797618
1693216800,2023/8/28 10:00,BTC/USDT,25937,25967,25937,25967,0.09393425,2439.19067
1693213200,2023/8/28 9:00,BTC/USDT,25971,25971,25865,25954,1.00146185,25991.94085
1693209600,2023/8/28 8:00,BTC/USDT,25933,25972,25927,25972,0.44484968,11553.63589
1693206000,2023/8/28 7:00,BTC/USDT,25935,25935,25899,25922,0.08425396,2184.031151
1693202400,2023/8/28 6:00,BTC/USDT,25962,25988,25938,25940,1.08725246,28203.32881
1693198800,2023/8/28 5:00,BTC/USDT,25997,25997,25871,25929,0.13341903,3459.422029
1693195200,2023/8/28 4:00,BTC/USDT,26038,26038,26038,26038,0,0
1693191600,2023/8/28 3:00,BTC/USDT,26038,26038,26038,26038,0.0089,231.7382
1693188000,2023/8/28 2:00,BTC/USDT,26020,26044,26020,26039,0.0260316,677.8368324
1693184400,2023/8/28 1:00,BTC/USDT,26004,26059,25993,26024,0.14866724,3868.916254
1693180800,2023/8/28 0:00,BTC/USDT,26079,26093,26008,26030,0.19699352,5127.741326
1693177200,2023/8/27 23:00,BTC/USDT,26079,26079,26079,26079,0,0
1693173600,2023/8/27 22:00,BTC/USDT,26062,26079,26062,26079,0.02514755,655.8229565
1693170000,2023/8/27 21:00,BTC/USDT,26086,26109,26057,26057,0.08788073,2289.908182
1693166400,2023/8/27 20:00,BTC/USDT,26091,26091,26091,26091,0.0282693,737.5743063
1693162800,2023/8/27 19:00,BTC/USDT,26161,26161,26120,26120,0.29944674,7821.548849
1693159200,2023/8/27 18:00,BTC/USDT,26068,26105,26068,26105,0.06566121,1714.085887
1693155600,2023/8/27 17:00,BTC/USDT,26164,26164,26123,26123,0.00695397,181.6585583
1693152000,2023/8/27 16:00,BTC/USDT,26158,26158,26158,26158,0,0
1693148400,2023/8/27 15:00,BTC/USDT,26158,26158,26158,26158,0.06,1569.48
1693144800,2023/8/27 14:00,BTC/USDT,26105,26167,26105,26163,0.93405304,24437.62969
1693141200,2023/8/27 13:00,BTC/USDT,26082,26088,26067,26072,0.07718582,2012.388699
1693137600,2023/8/27 12:00,BTC/USDT,26062,26066,26062,26066,0.04036263,1052.092314
1693134000,2023/8/27 11:00,BTC/USDT,26076,26080,26076,26080,0.2,5216
1693130400,2023/8/27 10:00,BTC/USDT,26087,26090,26085,26085,0.01563551,407.8522783
1693126800,2023/8/27 9:00,BTC/USDT,26055,26055,26055,26055,0.00282719,73.66243545
1693123200,2023/8/27 8:00,BTC/USDT,26030,26030,26030,26030,0.02469151,642.7200053
1693119600,2023/8/27 7:00,BTC/USDT,26050,26050,26050,26050,0.02049965,534.0158825
1693116000,2023/8/27 6:00,BTC/USDT,26030,26040,26030,26040,0.00764412,199.0528848
1693112400,2023/8/27 5:00,BTC/USDT,26043,26043,26035,26035,0.05557887,1446.99588
1693108800,2023/8/27 4:00,BTC/USDT,26020,26020,26020,26020,0,0
1693105200,2023/8/27 3:00,BTC/USDT,26016,26020,26016,26020,0.01535201,399.4593002
1693101600,2023/8/27 2:00,BTC/USDT,26009,26010,26001,26001,0.06468367,1681.840104
1693098000,2023/8/27 1:00,BTC/USDT,26008,26008,25978,25978,0.02167085,562.9653413
1693094400,2023/8/27 0:00,BTC/USDT,26033,26033,26010,26010,0.05460109,1420.174351
1693090800,2023/8/26 23:00,BTC/USDT,26014,26014,26014,26014,0.1577,4102.4078
1693087200,2023/8/26 22:00,BTC/USDT,26045,26045,26043,26043,0.09689366,2523.401587
1693083600,2023/8/26 21:00,BTC/USDT,26041,26041,26040,26040,0.08389845,2184.715638
1693080000,2023/8/26 20:00,BTC/USDT,26034,26036,26034,26036,0.09519743,2478.560287
1693076400,2023/8/26 19:00,BTC/USDT,26018,26018,26018,26018,0,0
1693072800,2023/8/26 18:00,BTC/USDT,26018,26018,26018,26018,0.00514683,133.9102229
1693069200,2023/8/26 17:00,BTC/USDT,26042,26042,26018,26021,0.02127896,553.6998182
1693065600,2023/8/26 16:00,BTC/USDT,26021,26039,26020,26039,0.18538466,4827.231162
1693062000,2023/8/26 15:00,BTC/USDT,26066,26075,26056,26056,0.97685314,25452.88542
1693058400,2023/8/26 14:00,BTC/USDT,26055,26055,26050,26050,0.00154,40.117
1693054800,2023/8/26 13:00,BTC/USDT,26013,26013,26013,26013,0,0
1693051200,2023/8/26 12:00,BTC/USDT,26015,26015,25996,26013,0.04992043,1298.580146
1693047600,2023/8/26 11:00,BTC/USDT,26041,26041,26041,26041,0,0
1693044000,2023/8/26 10:00,BTC/USDT,26041,26041,26041,26041,0.00240535,62.63771935
1693040400,2023/8/26 9:00,BTC/USDT,26019,26020,26019,26020,0.04855798,1263.47864
1693036800,2023/8/26 8:00,BTC/USDT,26051,26051,26017,26017,0.12527981,3259.404817
1693033200,2023/8/26 7:00,BTC/USDT,26064,26064,26064,26064,0,0
1693029600,2023/8/26 6:00,BTC/USDT,26056,26064,26056,26064,0.0194296,506.4130944
1693026000,2023/8/26 5:00,BTC/USDT,26062,26063,26062,26063,0.00198064,51.62142032
1693022400,2023/8/26 4:00,BTC/USDT,26076,26076,26066,26066,0.01959652,510.8028903
1693018800,2023/8/26 3:00,BTC/USDT,26069,26069,26069,26069,0.00959639,250.1682909
1693015200,2023/8/26 2:00,BTC/USDT,26055,26118,26055,26118,0.17357484,4533.427671
1693011600,2023/8/26 1:00,BTC/USDT,26048,26056,26048,26056,0.00537859,140.144541
1693008000,2023/8/26 0:00,BTC/USDT,26070,26070,26050,26050,0.01839138,479.095449
1693004400,2023/8/25 23:00,BTC/USDT,26052,26052,26046,26049,0.04627849,1205.508386
1693000800,2023/8/25 22:00,BTC/USDT,26035,26035,26035,26035,0,0
1692997200,2023/8/25 21:00,BTC/USDT,26044,26057,26035,26035,0.23979732,6243.123226
1692993600,2023/8/25 20:00,BTC/USDT,25997,26036,25997,26036,0.0183,476.4588
1692990000,2023/8/25 19:00,BTC/USDT,26064,26064,25959,25959,0.35498268,9214.99539
1692986400,2023/8/25 18:00,BTC/USDT,25960,26049,25960,26032,0.67574281,17590.93683
1692982800,2023/8/25 17:00,BTC/USDT,25971,25971,25844,25892,1.06705852,27628.2792
1692979200,2023/8/25 16:00,BTC/USDT,25948,25963,25921,25921,0.06430588,1666.872715
1692975600,2023/8/25 15:00,BTC/USDT,25869,26034,25861,25889,0.29801711,7715.364961
1692972000,2023/8/25 14:00,BTC/USDT,26111,26285,25830,25865,1.67097906,43219.87339
1692968400,2023/8/25 13:00,BTC/USDT,26123,26218,26068,26068,2.50172687,65215.01605
1692964800,2023/8/25 12:00,BTC/USDT,26125,26125,26109,26109,0.0232252,606.3867468
1692961200,2023/8/25 11:00,BTC/USDT,26105,26105,26094,26094,0.32304437,8429.519791
1692957600,2023/8/25 10:00,BTC/USDT,26081,26113,26071,26109,0.05736981,1497.868369
1692954000,2023/8/25 9:00,BTC/USDT,26099,26127,26093,26094,0.57230424,14933.70684
1692950400,2023/8/25 8:00,BTC/USDT,26019,26102,26019,26102,0.0833873,2176.575305
1692946800,2023/8/25 7:00,BTC/USDT,26007,26007,26007,26007,0,0
1692943200,2023/8/25 6:00,BTC/USDT,26065,26065,26007,26007,0.13030373,3388.809106
1692939600,2023/8/25 5:00,BTC/USDT,26026,26062,26026,26062,0.00197843,51.56184266
1692936000,2023/8/25 4:00,BTC/USDT,26081,26081,26031,26031,0.33525306,8726.972405
1692932400,2023/8/25 3:00,BTC/USDT,26100,26107,26012,26107,0.6527283,17040.77773
1692928800,2023/8/25 2:00,BTC/USDT,26154,26171,26133,26135,0.09639874,2519.38107
1692925200,2023/8/25 1:00,BTC/USDT,26147,26147,26147,26147,0.07562205,1977.289741
1692921600,2023/8/25 0:00,BTC/USDT,26180,26180,26120,26120,0.05692587,1486.903724
1692918000,2023/8/24 23:00,BTC/USDT,26078,26191,26078,26168,0.77021784,20155.06044
1692914400,2023/8/24 22:00,BTC/USDT,26121,26121,26121,26121,0.0076851,200.7424971
1692910800,2023/8/24 21:00,BTC/USDT,25956,25956,25956,25956,0,0
1692907200,2023/8/24 20:00,BTC/USDT,26034,26077,25949,25956,0.36229111,9403.628051
1692903600,2023/8/24 19:00,BTC/USDT,26029,26042,26008,26008,0.01647973,428.6048178
1692900000,2023/8/24 18:00,BTC/USDT,26055,26055,26015,26015,0.50801168,13215.92386
1692896400,2023/8/24 17:00,BTC/USDT,26076,26076,25944,26009,3.26086372,84811.80449
1692892800,2023/8/24 16:00,BTC/USDT,26060,26060,26060,26060,0.0049,127.694
1692889200,2023/8/24 15:00,BTC/USDT,26091,26093,26000,26000,0.15399775,4003.9415
1692885600,2023/8/24 14:00,BTC/USDT,26348,26348,26082,26113,1.860204,48575.50705
1692882000,2023/8/24 13:00,BTC/USDT,26389,26421,26341,26344,0.6733219,17737.99213
1692878400,2023/8/24 12:00,BTC/USDT,26427,26427,26389,26389,0.03222844,850.4763032
1692874800,2023/8/24 11:00,BTC/USDT,26512,26512,26459,26459,0.00755744,199.962305
1692871200,2023/8/24 10:00,BTC/USDT,26427,26427,26427,26427,0,0
1692867600,2023/8/24 9:00,BTC/USDT,26522,26569,26427,26427,0.11978902,3165.664432
1692864000,2023/8/24 8:00,BTC/USDT,26450,26491,26434,26491,0.33216043,8799.261951
1692860400,2023/8/24 7:00,BTC/USDT,26451,26498,26451,26491,0.69868327,18508.81851
1692856800,2023/8/24 6:00,BTC/USDT,26405,26512,26402,26512,0.19606719,5198.133341
1692853200,2023/8/24 5:00,BTC/USDT,26462,26462,26411,26411,0.30468079,8046.924345
1692849600,2023/8/24 4:00,BTC/USDT,26445,26445,26445,26445,0,0
1692846000,2023/8/24 3:00,BTC/USDT,26432,26445,26432,26445,0.0508647,1345.116992
1692842400,2023/8/24 2:00,BTC/USDT,26399,26399,26374,26376,0.37592549,9915.410724
1692838800,2023/8/24 1:00,BTC/USDT,26525,26525,26363,26363,0.27806203,7330.549297
1692835200,2023/8/24 0:00,BTC/USDT,26509,26522,26496,26521,0.58287033,15458.30402
1692831600,2023/8/23 23:00,BTC/USDT,26453,26520,26431,26435,1.01734654,26893.55578
1692828000,2023/8/23 22:00,BTC/USDT,26364,26474,26363,26467,0.39001197,10322.44681
1692824400,2023/8/23 21:00,BTC/USDT,26575,26591,26227,26333,1.96584787,51766.67196
1692820800,2023/8/23 20:00,BTC/USDT,26627,26690,26545,26647,0.94688697,25231.69709
1692817200,2023/8/23 19:00,BTC/USDT,26494,26817,26483,26647,4.72646486,125946.1091
1692813600,2023/8/23 18:00,BTC/USDT,26534,26534,26471,26471,0.00536009,141.8869424
1692810000,2023/8/23 17:00,BTC/USDT,26500,26583,26456,26564,0.5322408,14138.44461
1692806400,2023/8/23 16:00,BTC/USDT,26157,26462,26157,26453,1.93873475,51285.35034
1692802800,2023/8/23 15:00,BTC/USDT,26040,26182,26040,26150,4.05770929,106109.0979
1692799200,2023/8/23 14:00,BTC/USDT,26054,26085,25948,26085,0.73948882,19289.56587
1692795600,2023/8/23 13:00,BTC/USDT,25841,25903,25841,25903,0.02548637,660.1734421
1692792000,2023/8/23 12:00,BTC/USDT,25915,25960,25842,25845,1.75150151,45267.55653
1692788400,2023/8/23 11:00,BTC/USDT,25953,25953,25932,25936,0.01512632,392.3162355
1692784800,2023/8/23 10:00,BTC/USDT,26020,26020,25996,26002,0.28236018,7341.9294
1692781200,2023/8/23 9:00,BTC/USDT,26033,26044,26033,26044,0.02205438,574.3842727
1692777600,2023/8/23 8:00,BTC/USDT,26052,26052,26052,26052,0,0
1692774000,2023/8/23 7:00,BTC/USDT,26026,26119,26026,26052,0.23170448,6036.365113
1692770400,2023/8/23 6:00,BTC/USDT,26050,26190,26050,26093,1.57509169,41098.86747
1692766800,2023/8/23 5:00,BTC/USDT,26046,26046,26011,26014,4.91552247,127872.4015
1692763200,2023/8/23 4:00,BTC/USDT,25993,26058,25993,26055,0.10507301,2737.677276
1692759600,2023/8/23 3:00,BTC/USDT,26043,26045,26011,26017,0.05307613,1380.881674
1692756000,2023/8/23 2:00,BTC/USDT,26082,26091,26044,26066,0.07906674,2060.953645
1692752400,2023/8/23 1:00,BTC/USDT,26010,26073,26000,26048,0.35889045,9348.378442
1692748800,2023/8/23 0:00,BTC/USDT,26090,26180,26052,26056,0.5033256,13114.65183
1692745200,2023/8/22 23:00,BTC/USDT,25808,26041,25798,26009,0.42568643,11071.67836
1692741600,2023/8/22 22:00,BTC/USDT,25744,25825,25744,25813,1.02990725,26584.99584
1692738000,2023/8/22 21:00,BTC/USDT,25867,25867,25354,25656,9.22227701,236606.739
1692734400,2023/8/22 20:00,BTC/USDT,25826,25868,25814,25864,1.11686281,28886.53972
1692730800,2023/8/22 19:00,BTC/USDT,25956,25956,25786,25786,1.05538823,27214.2409
1692727200,2023/8/22 18:00,BTC/USDT,25794,25990,25776,25905,0.43852908,11360.09582
1692723600,2023/8/22 17:00,BTC/USDT,25945,25945,25737,25800,1.97291218,50901.13424
1692720000,2023/8/22 16:00,BTC/USDT,25912,26036,25776,26001,5.79165779,150588.8942
1692716400,2023/8/22 15:00,BTC/USDT,25967,26013,25917,25943,0.51862374,13454.65569
1692712800,2023/8/22 14:00,BTC/USDT,25985,26046,25945,26004,0.40354053,10493.66794
1692709200,2023/8/22 13:00,BTC/USDT,26040,26040,25976,25998,0.48474843,12602.48968
1692705600,2023/8/22 12:00,BTC/USDT,26062,26096,26049,26051,2.10734589,54898.46778
1692702000,2023/8/22 11:00,BTC/USDT,26037,26053,26037,26053,0.05733814,1493.830561
1692698400,2023/8/22 10:00,BTC/USDT,26040,26047,26028,26028,0.49005971,12755.27413
1692694800,2023/8/22 9:00,BTC/USDT,26067,26067,26067,26067,0.00076721,19.99886307
1692691200,2023/8/22 8:00,BTC/USDT,26092,26104,26069,26072,1.81903388,47425.85132
1692687600,2023/8/22 7:00,BTC/USDT,26081,26116,26081,26116,0.02425565,633.4605554
1692684000,2023/8/22 6:00,BTC/USDT,26042,26084,26026,26039,1.5896716,41393.45879
1692680400,2023/8/22 5:00,BTC/USDT,26021,26038,26004,26038,0.0780172,2031.411854
1692676800,2023/8/22 4:00,BTC/USDT,26040,26040,26020,26020,0.07258861,1888.755632
1692673200,2023/8/22 3:00,BTC/USDT,26038,26038,26024,26032,0.03094069,805.4480421
1692669600,2023/8/22 2:00,BTC/USDT,26048,26059,26048,26059,0.03948697,1028.990951
1692666000,2023/8/22 1:00,BTC/USDT,26103,26109,26062,26065,0.50972339,13285.94016
1692662400,2023/8/22 0:00,BTC/USDT,26111,26122,26090,26116,0.60637007,15835.96075
1692658800,2023/8/21 23:00,BTC/USDT,26145,26145,26128,26128,0.11222969,2932.33734
1692655200,2023/8/21 22:00,BTC/USDT,26187,26187,26139,26140,0.1202248,3142.676272
1692651600,2023/8/21 21:00,BTC/USDT,26107,26248,26085,26192,0.64271542,16834.00228
1692648000,2023/8/21 20:00,BTC/USDT,26129,26129,26095,26095,0.70760598,18464.97805
1692644400,2023/8/21 19:00,BTC/USDT,26067,26130,26057,26108,1.0123383,26430.12834
1692640800,2023/8/21 18:00,BTC/USDT,26068,26068,26037,26048,3.17639455,82738.72524
1692637200,2023/8/21 17:00,BTC/USDT,26006,26066,26006,26058,1.08892691,28375.25742
1692633600,2023/8/21 16:00,BTC/USDT,25944,26035,25943,26003,0.23817303,6193.213299
1692630000,2023/8/21 15:00,BTC/USDT,26066,26066,25813,25934,8.98803479,233095.6942
1692626400,2023/8/21 14:00,BTC/USDT,26116,26158,26077,26120,0.65128829,17011.65013
1692622800,2023/8/21 13:00,BTC/USDT,26020,26127,25989,26127,0.30131314,7872.408409
1692619200,2023/8/21 12:00,BTC/USDT,26068,26077,26003,26003,0.76595709,19917.18221
1692615600,2023/8/21 11:00,BTC/USDT,25962,26038,25935,26038,0.27542332,7171.472406
1692612000,2023/8/21 10:00,BTC/USDT,26028,26028,25914,25914,0.97104612,25163.68915
1692608400,2023/8/21 9:00,BTC/USDT,26088,26088,25996,25996,0.12243633,3182.854835
1692604800,2023/8/21 8:00,BTC/USDT,26007,26061,26007,26060,0.18130159,4724.719435
1692601200,2023/8/21 7:00,BTC/USDT,26025,26047,26008,26015,0.18019991,4687.900659
1692597600,2023/8/21 6:00,BTC/USDT,26072,26105,26033,26049,0.4728188,12316.45692
1692594000,2023/8/21 5:00,BTC/USDT,26070,26156,26066,26104,0.48981385,12786.10074
1692590400,2023/8/21 4:00,BTC/USDT,26078,26078,26052,26052,0.11816231,3078.3645
1692586800,2023/8/21 3:00,BTC/USDT,26089,26089,26089,26089,0.00848043,221.2459383
